,geo,prob,age,race_asian,race_black,race_mix,race_native_american,race_native_pacific,race_other,race_white_hispanic,race_white_non_hispanic,sex_female,sex_male
5365,Minnesota,0.013431030437312037,15.0,0,0,0,0,0,0,0,1,1,0
5366,Minnesota,0.00893973500071248,18.0,0,0,0,0,0,0,0,1,1,0
5367,Minnesota,0.02326341754869409,20.0,0,0,0,0,0,0,0,1,1,0
5368,Minnesota,0.02349251790036224,25.0,0,0,0,0,0,0,0,1,1,0
5369,Minnesota,0.02502729383378993,30.0,0,0,0,0,0,0,0,1,1,0
5370,Minnesota,0.048241248562989024,35.0,0,0,0,0,0,0,0,1,1,0
5371,Minnesota,0.051360084683204035,45.0,0,0,0,0,0,0,0,1,1,0
5372,Minnesota,0.06061695314031763,55.0,0,0,0,0,0,0,0,1,1,0
5373,Minnesota,0.04303247439450902,65.0,0,0,0,0,0,0,0,1,1,0
5374,Minnesota,0.02365340598832249,75.0,0,0,0,0,0,0,0,1,1,0
5375,Minnesota,0.013439958744080086,85.0,0,0,0,0,0,0,0,1,1,0
5376,Mississippi,0.0008179527036204216,0.0,0,0,0,0,0,0,1,0,0,1
5377,Mississippi,0.0008944156869846923,5.0,0,0,0,0,0,0,1,0,0,1
5378,Mississippi,0.0008357269936129934,10.0,0,0,0,0,0,0,1,0,0,1
5379,Mississippi,0.00037862591323798935,15.0,0,0,0,0,0,0,1,0,0,1
5380,Mississippi,0.00043496705887482035,18.0,0,0,0,0,0,0,1,0,0,1
5381,Mississippi,0.0007512152751577468,20.0,0,0,0,0,0,0,1,0,0,1
5382,Mississippi,0.000680788843111708,25.0,0,0,0,0,0,0,1,0,0,1
5383,Mississippi,0.0008062149649460819,30.0,0,0,0,0,0,0,1,0,0,1
5384,Mississippi,0.0013481631277384564,35.0,0,0,0,0,0,0,1,0,0,1
5385,Mississippi,0.0008434403647418452,45.0,0,0,0,0,0,0,1,0,0,1
5386,Mississippi,0.0005121007701633391,55.0,0,0,0,0,0,0,1,0,0,1
5387,Mississippi,0.00024112668876715177,65.0,0,0,0,0,0,0,1,0,0,1
5388,Mississippi,0.00013213340107685369,75.0,0,0,0,0,0,0,1,0,0,1
5389,Mississippi,2.0121837727439646e-05,85.0,0,0,0,0,0,0,1,0,0,1
5390,Mississippi,0.0008102393324915698,0.0,0,0,0,0,0,0,1,0,1,0
5391,Mississippi,0.0007508799111956228,5.0,0,0,0,0,0,0,1,0,1,0
5392,Mississippi,0.0007015814087633957,10.0,0,0,0,0,0,0,1,0,1,0
5393,Mississippi,0.0003890221960638332,15.0,0,0,0,0,0,0,1,0,1,0
5394,Mississippi,0.00024548642027476367,18.0,0,0,0,0,0,0,1,0,1,0
5395,Mississippi,0.000627801337096117,20.0,0,0,0,0,0,0,1,0,1,0
5396,Mississippi,0.0006039904957853134,25.0,0,0,0,0,0,0,1,0,1,0
5397,Mississippi,0.0005781674707017658,30.0,0,0,0,0,0,0,1,0,1,0
5398,Mississippi,0.0011046888912364366,35.0,0,0,0,0,0,0,1,0,1,0
5399,Mississippi,0.0006013075840883215,45.0,0,0,0,0,0,0,1,0,1,0
5400,Mississippi,0.0005855454778684937,55.0,0,0,0,0,0,0,1,0,1,0
5401,Mississippi,0.00028338254799477504,65.0,0,0,0,0,0,0,1,0,1,0
5402,Mississippi,0.00021396220783510825,75.0,0,0,0,0,0,0,1,0,1,0
5403,Mississippi,4.359731507611924e-05,85.0,0,0,0,0,0,0,1,0,1,0
5404,Mississippi,0.013240839952579535,0.0,0,1,0,0,0,0,0,0,0,1
5405,Mississippi,0.013244193592200776,5.0,0,1,0,0,0,0,0,0,0,1
5406,Mississippi,0.015526009990492431,10.0,0,1,0,0,0,0,0,0,0,1
5407,Mississippi,0.008567543140381677,15.0,0,1,0,0,0,0,0,0,0,1
5408,Mississippi,0.00626962927190807,18.0,0,1,0,0,0,0,0,0,0,1
5409,Mississippi,0.014924367042441987,20.0,0,1,0,0,0,0,0,0,0,1
5410,Mississippi,0.013492362924172531,25.0,0,1,0,0,0,0,0,0,0,1
5411,Mississippi,0.011524447194428933,30.0,0,1,0,0,0,0,0,0,0,1
5412,Mississippi,0.022512647413421603,35.0,0,1,0,0,0,0,0,0,0,1
5413,Mississippi,0.019781443305883793,45.0,0,1,0,0,0,0,0,0,0,1
5414,Mississippi,0.020191593431561437,55.0,0,1,0,0,0,0,0,0,0,1
5415,Mississippi,0.012455752917247265,65.0,0,1,0,0,0,0,0,0,0,1
5416,Mississippi,0.004039794287745633,75.0,0,1,0,0,0,0,0,0,0,1
5417,Mississippi,0.0011214570893426363,85.0,0,1,0,0,0,0,0,0,0,1
5418,Mississippi,0.012868250590659778,0.0,0,1,0,0,0,0,0,0,1,0
5419,Mississippi,0.013692239845598432,5.0,0,1,0,0,0,0,0,0,1,0
5420,Mississippi,0.014344858115891724,10.0,0,1,0,0,0,0,0,0,1,0
5421,Mississippi,0.008759035962754479,15.0,0,1,0,0,0,0,0,0,1,0
5422,Mississippi,0.006518469331804074,18.0,0,1,0,0,0,0,0,0,1,0
5423,Mississippi,0.014837507776251872,20.0,0,1,0,0,0,0,0,0,1,0
5424,Mississippi,0.01481470302682744,25.0,0,1,0,0,0,0,0,0,1,0
5425,Mississippi,0.012836055650295875,30.0,0,1,0,0,0,0,0,0,1,0
5426,Mississippi,0.02679893421332837,35.0,0,1,0,0,0,0,0,0,1,0
5427,Mississippi,0.024587208883120628,45.0,0,1,0,0,0,0,0,0,1,0
5428,Mississippi,0.02465629385931817,55.0,0,1,0,0,0,0,0,0,1,0
5429,Mississippi,0.01560649734140219,65.0,0,1,0,0,0,0,0,0,1,0
5430,Mississippi,0.006959137578035002,75.0,0,1,0,0,0,0,0,0,1,0
5431,Mississippi,0.002625229095506626,85.0,0,1,0,0,0,0,0,0,1,0
5432,Mississippi,0.00015762106219827722,0.0,0,0,0,1,0,0,0,0,0,1
5433,Mississippi,0.0001549381505012853,5.0,0,0,0,1,0,0,0,0,0,1
5434,Mississippi,0.00027633990479017113,10.0,0,0,0,1,0,0,0,0,0,1
5435,Mississippi,0.00011570056693277797,15.0,0,0,0,1,0,0,0,0,0,1
5436,Mississippi,6.975570412179078e-05,18.0,0,0,0,1,0,0,0,0,0,1
5437,Mississippi,0.000344418789101342,20.0,0,0,0,1,0,0,0,0,0,1
5438,Mississippi,0.00011469447504640599,25.0,0,0,0,1,0,0,0,0,0,1
5439,Mississippi,0.00019015136652430467,30.0,0,0,0,1,0,0,0,0,0,1
5440,Mississippi,0.0002954556506312388,35.0,0,0,0,1,0,0,0,0,0,1
5441,Mississippi,0.0002669497138506993,45.0,0,0,0,1,0,0,0,0,0,1
5442,Mississippi,0.00018679772690306473,55.0,0,0,0,1,0,0,0,0,0,1
5443,Mississippi,0.00013079194522835772,65.0,0,0,0,1,0,0,0,0,0,1
5444,Mississippi,9.457263731896635e-05,75.0,0,0,0,1,0,0,0,0,0,1
5445,Mississippi,0.0,85.0,0,0,0,1,0,0,0,0,0,1
5446,Mississippi,0.0001267675776828698,0.0,0,0,0,1,0,0,0,0,1,0
5447,Mississippi,0.00015091378295579736,5.0,0,0,0,1,0,0,0,0,1,0
5448,Mississippi,0.00019685864576678456,10.0,0,0,0,1,0,0,0,0,1,0
5449,Mississippi,6.908497619754278e-05,15.0,0,0,0,1,0,0,0,0,1,0
5450,Mississippi,9.926773278870226e-05,18.0,0,0,0,1,0,0,0,0,1,0
5451,Mississippi,0.00020691956463050437,20.0,0,0,0,1,0,0,0,0,1,0
5452,Mississippi,0.0001646637054028811,25.0,0,0,0,1,0,0,0,0,1,0
5453,Mississippi,0.0002106085682138683,30.0,0,0,0,1,0,0,0,0,1,0
5454,Mississippi,0.0003303335026921342,35.0,0,0,0,1,0,0,0,0,1,0
5455,Mississippi,0.0002609131625324674,45.0,0,0,0,1,0,0,0,0,1,0
5456,Mississippi,0.000228047494244316,55.0,0,0,0,1,0,0,0,0,1,0
5457,Mississippi,0.00016667588917562508,65.0,0,0,0,1,0,0,0,0,1,0
5458,Mississippi,6.472524468993086e-05,75.0,0,0,0,1,0,0,0,0,1,0
5459,Mississippi,4.695095469735918e-06,85.0,0,0,0,1,0,0,0,0,1,0
5460,Mississippi,0.00031289457666168653,0.0,0,0,0,0,1,0,0,0,0,1
5461,Mississippi,0.00029411419478274283,5.0,0,0,0,0,1,0,0,0,0,1
5462,Mississippi,0.00027768136063866715,10.0,0,0,0,0,1,0,0,0,0,1
5463,Mississippi,0.00013515167673596964,15.0,0,0,0,0,1,0,0,0,0,1
5464,Mississippi,0.00019820010161528053,18.0,0,0,0,0,1,0,0,0,0,1
5465,Mississippi,0.00048292410545855153,20.0,0,0,0,0,1,0,0,0,0,1
5466,Mississippi,0.0004151805851095047,25.0,0,0,0,0,1,0,0,0,0,1
5467,Mississippi,0.00034743706476045793,30.0,0,0,0,0,1,0,0,0,0,1
5468,Mississippi,0.0007710017489230625,35.0,0,0,0,0,1,0,0,0,0,1
5469,Mississippi,0.0005825272022093778,45.0,0,0,0,0,1,0,0,0,0,1
5470,Mississippi,0.00040981476171552083,55.0,0,0,0,0,1,0,0,0,0,1
5471,Mississippi,0.0003071933893055786,65.0,0,0,0,0,1,0,0,0,0,1
5472,Mississippi,0.00015560887842553327,75.0,0,0,0,0,1,0,0,0,0,1
5473,Mississippi,1.0060918863719823e-06,85.0,0,0,0,0,1,0,0,0,0,1
5474,Mississippi,0.00023307795367617592,0.0,0,0,0,0,1,0,0,0,1,0
5475,Mississippi,0.0002535351553657396,5.0,0,0,0,0,1,0,0,0,1,0
5476,Mississippi,0.00032731522703301826,10.0,0,0,0,0,1,0,0,0,1,0
5477,Mississippi,0.0001774075359635929,15.0,0,0,0,0,1,0,0,0,1,0
5478,Mississippi,0.00011167619938729004,18.0,0,0,0,0,1,0,0,0,1,0
5479,Mississippi,0.0003196018559041664,20.0,0,0,0,0,1,0,0,0,1,0
5480,Mississippi,0.00038030273304860934,25.0,0,0,0,0,1,0,0,0,1,0
5481,Mississippi,0.00040746721398065287,30.0,0,0,0,0,1,0,0,0,1,0
5482,Mississippi,0.0010480123816374817,35.0,0,0,0,0,1,0,0,0,1,0
5483,Mississippi,0.0006529536342554166,45.0,0,0,0,0,1,0,0,0,1,0
5484,Mississippi,0.000627801337096117,55.0,0,0,0,0,1,0,0,0,1,0
5485,Mississippi,0.0005204848692164388,65.0,0,0,0,0,1,0,0,0,1,0
5486,Mississippi,0.00018176726747120482,75.0,0,0,0,0,1,0,0,0,1,0
5487,Mississippi,4.2255859227623256e-05,85.0,0,0,0,0,1,0,0,0,1,0
5488,Mississippi,0.0,0.0,1,0,0,0,0,0,0,0,0,1
5489,Mississippi,2.1127929613811628e-05,5.0,1,0,0,0,0,0,0,0,0,1
5490,Mississippi,3.353639621239941e-06,10.0,1,0,0,0,0,0,0,0,0,1
5491,Mississippi,0.0,15.0,1,0,0,0,0,0,0,0,0,1
5492,Mississippi,2.4816933197175565e-05,18.0,1,0,0,0,0,0,0,0,0,1
5493,Mississippi,0.0,20.0,1,0,0,0,0,0,0,0,0,1
5494,Mississippi,4.359731507611924e-06,25.0,1,0,0,0,0,0,0,0,0,1
5495,Mississippi,6.707279242479882e-06,30.0,1,0,0,0,0,0,0,0,0,1
5496,Mississippi,2.213402150018361e-05,35.0,1,0,0,0,0,0,0,0,0,1
5497,Mississippi,1.6768198106199706e-06,45.0,1,0,0,0,0,0,0,0,0,1
5498,Mississippi,0.0,55.0,1,0,0,0,0,0,0,0,0,1
5499,Mississippi,1.1737738674339794e-05,65.0,1,0,0,0,0,0,0,0,0,1
5500,Mississippi,9.390190939471836e-06,75.0,1,0,0,0,0,0,0,0,0,1
5501,Mississippi,3.1524212439655445e-05,85.0,1,0,0,0,0,0,0,0,0,1
5502,Mississippi,2.0121837727439647e-06,0.0,1,0,0,0,0,0,0,0,1,0
5503,Mississippi,1.3414558484959765e-05,5.0,1,0,0,0,0,0,0,0,1,0
5504,Mississippi,0.0,10.0,1,0,0,0,0,0,0,0,1,0
5505,Mississippi,1.5091378295579735e-05,15.0,1,0,0,0,0,0,0,0,1,0
5506,Mississippi,1.5762106219827722e-05,18.0,1,0,0,0,0,0,0,0,1,0
5507,Mississippi,1.9786473765315654e-05,20.0,1,0,0,0,0,0,0,0,1,0
5508,Mississippi,6.640206450055083e-05,25.0,1,0,0,0,0,0,0,0,1,0
5509,Mississippi,8.015198694763459e-05,30.0,1,0,0,0,0,0,0,0,1,0
5510,Mississippi,1.2073102636463789e-05,35.0,1,0,0,0,0,0,0,0,1,0
5511,Mississippi,2.045720168956364e-05,45.0,1,0,0,0,0,0,0,0,1,0
5512,Mississippi,2.179865753805962e-05,55.0,1,0,0,0,0,0,0,0,1,0
5513,Mississippi,3.6890035833639355e-06,65.0,1,0,0,0,0,0,0,0,1,0
5514,Mississippi,0.0,75.0,1,0,0,0,0,0,0,0,1,0
5515,Mississippi,0.0,85.0,1,0,0,0,0,0,0,0,1,0
5516,Mississippi,0.0006921912178239238,0.0,0,0,0,0,0,1,0,0,0,1
5517,Mississippi,0.0006331671604901009,5.0,0,0,0,0,0,1,0,0,0,1
5518,Mississippi,0.00042591223189747255,10.0,0,0,0,0,0,1,0,0,0,1
5519,Mississippi,0.00039472338341994107,15.0,0,0,0,0,0,1,0,0,0,1
5520,Mississippi,0.00019149282237280064,18.0,0,0,0,0,0,1,0,0,0,1
5521,Mississippi,0.0003715832700333855,20.0,0,0,0,0,0,1,0,0,0,1
5522,Mississippi,0.0006073441354065534,25.0,0,0,0,0,0,1,0,0,0,1
5523,Mississippi,0.0004986862116783793,30.0,0,0,0,0,0,1,0,0,0,1
5524,Mississippi,0.0011107254425546686,35.0,0,0,0,0,0,1,0,0,0,1
5525,Mississippi,0.0009011229662271722,45.0,0,0,0,0,0,1,0,0,0,1
5526,Mississippi,0.00022469385462307607,55.0,0,0,0,0,0,1,0,0,0,1
5527,Mississippi,0.00022838285820644,65.0,0,0,0,0,0,1,0,0,0,1
5528,Mississippi,9.457263731896635e-05,75.0,0,0,0,0,0,1,0,0,0,1
5529,Mississippi,3.118884847753145e-05,85.0,0,0,0,0,0,1,0,0,0,1
5530,Mississippi,0.0004597839920719959,0.0,0,0,0,0,0,1,0,0,1,0
5531,Mississippi,0.000571460191459286,5.0,0,0,0,0,0,1,0,0,1,0
5532,Mississippi,0.0007227093383772073,10.0,0,0,0,0,0,1,0,0,1,0
5533,Mississippi,0.00023810841310803582,15.0,0,0,0,0,0,1,0,0,1,0
5534,Mississippi,0.0002803642723356591,18.0,0,0,0,0,0,1,0,0,1,0
5535,Mississippi,0.0003548150719271858,20.0,0,0,0,0,0,1,0,0,1,0
5536,Mississippi,0.0002967971064797348,25.0,0,0,0,0,0,1,0,0,1,0
5537,Mississippi,0.000344418789101342,30.0,0,0,0,0,0,1,0,0,1,0
5538,Mississippi,0.0008357269936129934,35.0,0,0,0,0,0,1,0,0,1,0
5539,Mississippi,0.00048627774507979145,45.0,0,0,0,0,0,1,0,0,1,0
5540,Mississippi,0.00020490738085776042,55.0,0,0,0,0,0,1,0,0,1,0
5541,Mississippi,0.00013783458843296157,65.0,0,0,0,0,0,1,0,0,1,0
5542,Mississippi,1.6097470181951718e-05,75.0,0,0,0,0,0,1,0,0,1,0
5543,Mississippi,4.6950954697359175e-05,85.0,0,0,0,0,0,1,0,0,1,0
5544,Mississippi,0.0011113961704789165,0.0,0,0,1,0,0,0,0,0,0,1
5545,Mississippi,0.0010755122265316492,5.0,0,0,1,0,0,0,0,0,0,1
5546,Mississippi,0.0011174327217971483,10.0,0,0,1,0,0,0,0,0,0,1
5547,Mississippi,0.0004735339145190797,15.0,0,0,1,0,0,0,0,0,0,1
5548,Mississippi,0.0002897544632751309,18.0,0,0,1,0,0,0,0,0,0,1
5549,Mississippi,0.0005821918382472538,20.0,0,0,1,0,0,0,0,0,0,1
5550,Mississippi,0.0006693864683994923,25.0,0,0,1,0,0,0,0,0,0,1
5551,Mississippi,0.0003605162592832937,30.0,0,0,1,0,0,0,0,0,0,1
5552,Mississippi,0.000977250585629319,35.0,0,0,1,0,0,0,0,0,0,1
5553,Mississippi,0.0005677711878759221,45.0,0,0,1,0,0,0,0,0,0,1
5554,Mississippi,0.0005439603465651184,55.0,0,0,1,0,0,0,0,0,0,1
5555,Mississippi,0.00025387051932786354,65.0,0,0,1,0,0,0,0,0,0,1
5556,Mississippi,0.00017002952879686503,75.0,0,0,1,0,0,0,0,0,0,1
5557,Mississippi,7.009106808391477e-05,85.0,0,0,1,0,0,0,0,0,0,1
5558,Mississippi,0.001188194517805311,0.0,0,0,1,0,0,0,0,0,1,0
5559,Mississippi,0.0011284997325472401,5.0,0,0,1,0,0,0,0,0,1,0
5560,Mississippi,0.0009541104722427632,10.0,0,0,1,0,0,0,0,0,1,0
5561,Mississippi,0.0005298750601559107,15.0,0,0,1,0,0,0,0,0,1,0
5562,Mississippi,0.00030048611006309875,18.0,0,0,1,0,0,0,0,0,1,0
5563,Mississippi,0.0006492646306720527,20.0,0,0,1,0,0,0,0,0,1,0
5564,Mississippi,0.0003826502807834773,25.0,0,0,1,0,0,0,0,0,1,0
5565,Mississippi,0.0004859423811176675,30.0,0,0,1,0,0,0,0,0,1,0
5566,Mississippi,0.0007227093383772073,35.0,0,0,1,0,0,0,0,0,1,0
5567,Mississippi,0.0008189587955067936,45.0,0,0,1,0,0,0,0,0,1,0
5568,Mississippi,0.0006995692249906517,55.0,0,0,1,0,0,0,0,0,1,0
5569,Mississippi,0.00033402250627549815,65.0,0,0,1,0,0,0,0,0,1,0
5570,Mississippi,0.0002578948868733515,75.0,0,0,1,0,0,0,0,0,1,0
5571,Mississippi,6.33837888414349e-05,85.0,0,0,1,0,0,0,0,0,1,0
5572,Mississippi,0.015471010300704097,0.0,0,0,0,0,0,0,0,1,0,1
5573,Mississippi,0.01602972666160267,5.0,0,0,0,0,0,0,0,1,0,1
5574,Mississippi,0.017587492265668622,10.0,0,0,0,0,0,0,0,1,0,1
5575,Mississippi,0.01064076315423221,15.0,0,0,0,0,0,0,0,1,0,1
5576,Mississippi,0.007093953890808848,18.0,0,0,0,0,0,0,0,1,0,1
5577,Mississippi,0.01773505240900318,20.0,0,0,0,0,0,0,0,1,0,1
5578,Mississippi,0.017817551943685683,25.0,0,0,0,0,0,0,0,1,0,1
5579,Mississippi,0.016202439102096528,30.0,0,0,0,0,0,0,0,1,0,1
5580,Mississippi,0.03333584856304926,35.0,0,0,0,0,0,0,0,1,0,1
5581,Mississippi,0.0364071117281808,45.0,0,0,0,0,0,0,0,1,0,1
5582,Mississippi,0.03870502559665441,55.0,0,0,0,0,0,0,0,1,0,1
5583,Mississippi,0.030254859843016128,65.0,0,0,0,0,0,0,0,1,0,1
5584,Mississippi,0.015034366422018657,75.0,0,0,0,0,0,0,0,1,0,1
5585,Mississippi,0.004369121698551396,85.0,0,0,0,0,0,0,0,1,0,1
5586,Mississippi,0.014641990586333583,0.0,0,0,0,0,0,0,0,1,1,0
5587,Mississippi,0.015465309113347989,5.0,0,0,0,0,0,0,0,1,1,0
5588,Mississippi,0.01653780306422052,10.0,0,0,0,0,0,0,0,1,1,0
5589,Mississippi,0.009949913392256782,15.0,0,0,0,0,0,0,0,1,1,0
5590,Mississippi,0.006820632261677792,18.0,0,0,0,0,0,0,0,1,1,0
5591,Mississippi,0.01658710156665275,20.0,0,0,0,0,0,0,0,1,1,0
5592,Mississippi,0.01750499273098612,25.0,0,0,0,0,0,0,0,1,1,0
5593,Mississippi,0.016596827121554344,30.0,0,0,0,0,0,0,0,1,1,0
5594,Mississippi,0.03332578764418554,35.0,0,0,0,0,0,0,0,1,1,0
5595,Mississippi,0.03661604347658405,45.0,0,0,0,0,0,0,0,1,1,0
5596,Mississippi,0.04077321515107308,55.0,0,0,0,0,0,0,0,1,1,0
5597,Mississippi,0.03395291825335741,65.0,0,0,0,0,0,0,0,1,1,0
5598,Mississippi,0.019407847852077664,75.0,0,0,0,0,0,0,0,1,1,0
5599,Mississippi,0.008861321971202296,85.0,0,0,0,0,0,0,0,1,1,0
5600,Missouri,0.0012109415821924966,0.0,0,0,0,0,0,0,1,0,0,1
5601,Missouri,0.0012504572055596196,5.0,0,0,0,0,0,0,1,0,0,1
5602,Missouri,0.0013765153098547393,10.0,0,0,0,0,0,0,1,0,0,1
5603,Missouri,0.0007633699968648762,15.0,0,0,0,0,0,0,1,0,0,1
5604,Missouri,0.0004541030933221862,18.0,0,0,0,0,0,0,1,0,0,1
5605,Missouri,0.0010458577176298465,20.0,0,0,0,0,0,0,1,0,0,1
5606,Missouri,0.0009883804472776675,25.0,0,0,0,0,0,0,1,0,0,1
5607,Missouri,0.0009988308600689727,30.0,0,0,0,0,0,0,1,0,0,1
5608,Missouri,0.0017525668826418644,35.0,0,0,0,0,0,0,1,0,0,1
5609,Missouri,0.0011501985578430348,45.0,0,0,0,0,0,0,1,0,0,1
5610,Missouri,0.0008149689100219458,55.0,0,0,0,0,0,0,1,0,0,1
5611,Missouri,0.0004132811683561501,65.0,0,0,0,0,0,0,1,0,0,1
5612,Missouri,0.00016524715226251438,75.0,0,0,0,0,0,0,1,0,0,1
5613,Missouri,6.07430243494618e-05,85.0,0,0,0,0,0,0,1,0,0,1
5614,Missouri,0.001223841310481764,0.0,0,0,0,0,0,0,1,0,1,0
5615,Missouri,0.0012024506217995611,5.0,0,0,0,0,0,0,1,0,1,0
5616,Missouri,0.0013665547601630264,10.0,0,0,0,0,0,0,1,0,1,0
5617,Missouri,0.0006533140871564427,15.0,0,0,0,0,0,0,1,0,1,0
5618,Missouri,0.0004478981607273487,18.0,0,0,0,0,0,0,1,0,1,0
5619,Missouri,0.0009305766015257603,20.0,0,0,0,0,0,0,1,0,1,0
5620,Missouri,0.000958498798202529,25.0,0,0,0,0,0,0,1,0,1,0
5621,Missouri,0.0009511508517086425,30.0,0,0,0,0,0,0,1,0,1,0
5622,Missouri,0.0015255969798307033,35.0,0,0,0,0,0,0,1,0,1,0
5623,Missouri,0.0012414763820670915,45.0,0,0,0,0,0,0,1,0,1,0
5624,Missouri,0.0009090226251436932,55.0,0,0,0,0,0,0,1,0,1,0
5625,Missouri,0.00048055570070017765,65.0,0,0,0,0,0,0,1,0,1,0
5626,Missouri,0.00024117593269934164,75.0,0,0,0,0,0,0,1,0,1,0
5627,Missouri,9.568659212038875e-05,85.0,0,0,0,0,0,0,1,0,1,0
5628,Missouri,0.004198779914306615,0.0,0,1,0,0,0,0,0,0,0,1
5629,Missouri,0.004123994147768837,5.0,0,1,0,0,0,0,0,0,0,1
5630,Missouri,0.0042885881492318945,10.0,0,1,0,0,0,0,0,0,0,1
5631,Missouri,0.0025868037412477792,15.0,0,1,0,0,0,0,0,0,0,1
5632,Missouri,0.0019583093844706867,18.0,0,1,0,0,0,0,0,0,0,1
5633,Missouri,0.004535152576026753,20.0,0,1,0,0,0,0,0,0,0,1
5634,Missouri,0.004695827672693071,25.0,0,1,0,0,0,0,0,0,0,1
5635,Missouri,0.0036349474866757235,30.0,0,1,0,0,0,0,0,0,0,1
5636,Missouri,0.006572329919531821,35.0,0,1,0,0,0,0,0,0,0,1
5637,Missouri,0.006273513428780437,45.0,0,1,0,0,0,0,0,0,0,1
5638,Missouri,0.00616884601316752,55.0,0,1,0,0,0,0,0,0,0,1
5639,Missouri,0.003478354582506009,65.0,0,1,0,0,0,0,0,0,0,1
5640,Missouri,0.0013405920158846274,75.0,0,1,0,0,0,0,0,0,0,1
5641,Missouri,0.00041801651165221024,85.0,0,1,0,0,0,0,0,0,0,1
5642,Missouri,0.003921190824537569,0.0,0,1,0,0,0,0,0,0,1,0
5643,Missouri,0.00372540887240046,5.0,0,1,0,0,0,0,0,0,1,0
5644,Missouri,0.004144568397951719,10.0,0,1,0,0,0,0,0,0,1,0
5645,Missouri,0.0024502952241613543,15.0,0,1,0,0,0,0,0,0,1,0
5646,Missouri,0.0017207257811683561,18.0,0,1,0,0,0,0,0,0,1,0
5647,Missouri,0.0043792128226564945,20.0,0,1,0,0,0,0,0,0,1,0
5648,Missouri,0.0048364183822761,25.0,0,1,0,0,0,0,0,0,1,0
5649,Missouri,0.00423127416657958,30.0,0,1,0,0,0,0,0,0,1,0
5650,Missouri,0.007522174469641551,35.0,0,1,0,0,0,0,0,0,1,0
5651,Missouri,0.0073848495140558055,45.0,0,1,0,0,0,0,0,0,1,0
5652,Missouri,0.007372602936565995,55.0,0,1,0,0,0,0,0,0,1,0
5653,Missouri,0.004774858919427317,65.0,0,1,0,0,0,0,0,0,1,0
5654,Missouri,0.0021795642177866027,75.0,0,1,0,0,0,0,0,0,1,0
5655,Missouri,0.001064635803114223,85.0,0,1,0,0,0,0,0,0,1,0
5656,Missouri,9.715618141916606e-05,0.0,0,0,0,1,0,0,0,0,0,1
5657,Missouri,9.454357822133974e-05,5.0,0,0,0,1,0,0,0,0,0,1
5658,Missouri,0.0001536537255721601,10.0,0,0,0,1,0,0,0,0,0,1
5659,Missouri,7.494905423764239e-05,15.0,0,0,0,1,0,0,0,0,0,1
5660,Missouri,8.556275472881179e-05,18.0,0,0,0,1,0,0,0,0,0,1
5661,Missouri,0.00014091728498275683,20.0,0,0,0,1,0,0,0,0,0,1
5662,Missouri,0.00013373262618873445,25.0,0,0,0,1,0,0,0,0,0,1
5663,Missouri,0.00010483070331278086,30.0,0,0,0,1,0,0,0,0,0,1
5664,Missouri,0.00024934031769254883,35.0,0,0,0,1,0,0,0,0,0,1
5665,Missouri,0.0002787321036680949,45.0,0,0,0,1,0,0,0,0,0,1
5666,Missouri,0.0002937545720555962,55.0,0,0,0,1,0,0,0,0,0,1
5667,Missouri,0.00018386195004702687,65.0,0,0,0,1,0,0,0,0,0,1
5668,Missouri,9.029809802487199e-05,75.0,0,0,0,1,0,0,0,0,0,1
5669,Missouri,1.0613700491169401e-05,85.0,0,0,0,1,0,0,0,0,0,1
5670,Missouri,9.617645521998119e-05,0.0,0,0,0,1,0,0,0,0,1,0
5671,Missouri,7.772494513533285e-05,5.0,0,0,0,1,0,0,0,0,1,0
5672,Missouri,0.00013030358449158742,10.0,0,0,0,1,0,0,0,0,1,0
5673,Missouri,8.458302852962692e-05,15.0,0,0,0,1,0,0,0,0,1,0
5674,Missouri,6.87441216428049e-05,18.0,0,0,0,1,0,0,0,0,1,0
5675,Missouri,0.00014908166997596405,20.0,0,0,0,1,0,0,0,0,1,0
5676,Missouri,0.00015349043787229595,25.0,0,0,0,1,0,0,0,0,1,0
5677,Missouri,0.00011136221130734664,30.0,0,0,0,1,0,0,0,0,1,0
5678,Missouri,0.0002671386769777406,35.0,0,0,0,1,0,0,0,0,1,0
5679,Missouri,0.00028852936565994356,45.0,0,0,0,1,0,0,0,0,1,0
5680,Missouri,0.0003197173163339952,55.0,0,0,0,1,0,0,0,0,1,0
5681,Missouri,0.0001515309854739262,65.0,0,0,0,1,0,0,0,0,1,0
5682,Missouri,5.388494095516773e-05,75.0,0,0,0,1,0,0,0,0,1,0
5683,Missouri,1.9431236283833212e-05,85.0,0,0,0,1,0,0,0,0,1,0
5684,Missouri,0.000539665848050998,0.0,0,0,0,0,1,0,0,0,0,1
5685,Missouri,0.0005510959870414882,5.0,0,0,0,0,1,0,0,0,0,1
5686,Missouri,0.0006013885985996447,10.0,0,0,0,0,1,0,0,0,0,1
5687,Missouri,0.0003505786916083185,15.0,0,0,0,0,1,0,0,0,0,1
5688,Missouri,0.0003097567666422824,18.0,0,0,0,0,1,0,0,0,0,1
5689,Missouri,0.001045367854530254,20.0,0,0,0,0,1,0,0,0,0,1
5690,Missouri,0.0009727048280907096,25.0,0,0,0,0,1,0,0,0,0,1
5691,Missouri,0.0009152275577385307,30.0,0,0,0,0,1,0,0,0,0,1
